date,revision,mean_additional,mean_total,n_products,n_countries,weighted_etr,weighted_etr_additional,matched_imports_b,total_imports_b
2025-07-05,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-06,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-07,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-08,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-09,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-10,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-11,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-12,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-13,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-14,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-15,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-16,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-17,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-18,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-19,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-20,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-21,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-22,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-23,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-24,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-25,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-26,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-27,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-28,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-29,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-30,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-31,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-01,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-02,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-03,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-04,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-05,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-06,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-08-07,rev_18,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-08,rev_18,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-09,rev_18,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-10,rev_18,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-11,rev_18,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-12,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-13,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-14,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-15,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-16,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-17,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-18,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-19,rev_19,0.1611101790587137,0.17199915471384558,19768,240,0.18548435257189985,0.18333867668219367,2691.311336911,3123.773412637
2025-08-20,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-21,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-22,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-23,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-24,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-25,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-26,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-27,rev_20,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-28,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-29,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-30,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-08-31,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-01,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-02,rev_21,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-03,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-04,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-05,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-06,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-07,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-08,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-09,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
2025-09-10,rev_22,0.16205510474182738,0.17294408039695922,19768,240,0.19060161861938463,0.1884559427296784,2691.311336911,3123.773412637
