hts10,cty_code,usmca_share
7304390006,1220,0
7304390006,2010,0
7304390008,1220,0
7304390008,2010,0
7304390016,1220,0
7304390016,2010,0
7304390020,1220,0
7304390020,2010,0
7304390024,1220,0
7304390024,2010,0
7304390028,1220,0
7304390028,2010,0
7304390032,1220,0
7304390032,2010,0
7304390036,1220,0
7304390036,2010,0
7304390040,1220,0
7304390040,2010,0
7304390044,1220,0
7304390044,2010,0
7304390048,1220,0
7304390048,2010,0
7304390052,1220,0
7304390052,2010,0
7304390056,1220,0
7304390056,2010,0
7304390062,1220,0
7304390062,2010,0
7304390068,1220,0
7304390068,2010,0
7304390072,1220,0
7304390072,2010,0
7304390076,1220,0
7304390076,2010,0
7304390080,1220,0
7304390080,2010,0
7304413005,1220,0
7304413005,2010,0
7304413015,1220,0
7304413015,2010,0
7304413045,1220,0
7304413045,2010,0
7304416005,1220,0
7304416005,2010,0
7304416015,1220,0
7304416015,2010,0
7304416045,1220,0
7304416045,2010,0
7304490005,1220,0
7304490005,2010,0
7304490015,1220,0
7304490015,2010,0
7304490045,1220,0
7304490045,2010,0
7304490060,1220,0
7304490060,2010,0
7304511000,1220,0
7304511000,2010,0
7304515005,1220,0
7304515005,2010,0
7304515015,1220,0
7304515015,2010,0
7304515045,1220,0
7304515045,2010,0
7304515060,1220,0
7304515060,2010,0
7304591000,1220,0
7304591000,2010,0
7304592030,1220,0
7304592030,2010,0
7304592040,1220,0
7304592040,2010,0
7304592045,1220,0
7304592045,2010,0
7304592055,1220,0
7304592055,2010,0
7304592060,1220,0
7304592060,2010,0
7304592070,1220,0
7304592070,2010,0
7304592080,1220,0
7304592080,2010,0
7304596000,1220,0
7304596000,2010,0
7304598010,1220,0
7304598010,2010,0
7304598015,1220,0
7304598015,2010,0
7304598020,1220,0
7304598020,2010,0
7304598025,1220,0
7304598025,2010,0
7304598030,1220,0
7304598030,2010,0
7304598035,1220,0
7304598035,2010,0
7304598040,1220,0
7304598040,2010,0
7304598045,1220,0
7304598045,2010,0
7304598050,1220,0
7304598050,2010,0
7304598055,1220,0
7304598055,2010,0
7304598060,1220,0
7304598060,2010,0
7304598065,1220,0
7304598065,2010,0
7304598070,1220,0
7304598070,2010,0
7304598080,1220,0
7304598080,2010,0
7304901000,1220,0
7304901000,2010,0
7304903000,1220,0
7304903000,2010,0
7304905000,1220,0
7304905000,2010,0
7304907000,1220,0
7304907000,2010,0
7305111030,1220,0
7305111030,2010,0
7305111060,1220,0
7305111060,2010,0
7305115000,1220,0
7305115000,2010,0
7305121030,1220,0
7305121030,2010,0
7305121060,1220,0
7305121060,2010,0
7305125000,1220,0
7305125000,2010,0
7305191030,1220,0
7305191030,2010,0
7305191060,1220,0
7305191060,2010,0
7305195000,1220,0
7305195000,2010,0
7305202000,1220,0
7305202000,2010,0
7305204000,1220,0
7305204000,2010,0
7305206000,1220,0
7305206000,2010,0
7305208000,1220,0
7305208000,2010,0
7305312000,1220,0
7305312000,2010,0
7305314000,1220,0
7305314000,2010,0
7305316010,1220,0
7305316010,2010,0
7305316090,1220,0
7305316090,2010,0
7305391000,1220,0
7305391000,2010,0
7305395000,1220,0
7305395000,2010,0
7305901000,1220,0
7305901000,2010,0
7305905000,1220,0
7305905000,2010,0
7306101010,1220,0
7306101010,2010,0
7306101050,1220,0
7306101050,2010,0
7306105010,1220,0
7306105010,2010,0
7306105050,1220,0
7306105050,2010,0
7306110010,1220,0
7306110010,2010,0
7306110050,1220,0
7306110050,2010,0
7306191010,1220,0
7306191010,2010,0
7306191050,1220,0
7306191050,2010,0
7306195110,1220,0
7306195110,2010,0
7306195150,1220,0
7306195150,2010,0
7306213000,1220,0
7306213000,2010,0
7306214000,1220,0
7306214000,2010,0
7306218010,1220,0
7306218010,2010,0
7306218050,1220,0
7306218050,2010,0
7306291030,1220,0
7306291030,2010,0
7306291090,1220,0
7306291090,2010,0
7306292000,1220,0
7306292000,2010,0
7306293100,1220,0
7306293100,2010,0
7306294100,1220,0
7306294100,2010,0
7306296010,1220,0
7306296010,2010,0
7306296050,1220,0
7306296050,2010,0
7306298110,1220,0
7306298110,2010,0
7306298150,1220,0
7306298150,2010,0
7306301000,1220,0
7306301000,2010,0
7306303000,1220,0
7306303000,2010,0
7306305010,1220,0
7306305010,2010,0
7306305015,1220,0
7306305015,2010,0
7306305020,1220,0
7306305020,2010,0
7306305025,1220,0
7306305025,2010,0
7306305026,1220,0
7306305026,2010,0
7306305027,1220,0
7306305027,2010,0
7306305028,1220,0
7306305028,2010,0
7306305031,1220,0
7306305031,2010,0
7306305032,1220,0
7306305032,2010,0
7306305033,1220,0
7306305033,2010,0
7306305035,1220,0
7306305035,2010,0
7306305040,1220,0
7306305040,2010,0
7306305041,1220,0
7306305041,2010,0
7306305043,1220,0
7306305043,2010,0
7306305055,1220,0
7306305055,2010,0
7306305056,1220,0
7306305056,2010,0
7306305057,1220,0
7306305057,2010,0
7306305085,1220,0
7306305085,2010,0
7306305090,1220,0
7306305090,2010,0
7306401010,1220,0
7306401010,2010,0
7306401015,1220,0
7306401015,2010,0
7306401090,1220,0
7306401090,2010,0
7306405005,1220,0
7306405005,2010,0
7306405015,1220,0
7306405015,2010,0
7306405040,1220,0
7306405040,2010,0
7306405042,1220,0
7306405042,2010,0
7306405044,1220,0
7306405044,2010,0
7306405062,1220,0
7306405062,2010,0
7306405064,1220,0
7306405064,2010,0
7306405080,1220,0
7306405080,2010,0
7306405085,1220,0
7306405085,2010,0
7306405090,1220,0
7306405090,2010,0
7306501000,1220,0
7306501000,2010,0
7306503000,1220,0
7306503000,2010,0
7306505010,1220,0
7306505010,2010,0
7306505030,1220,0
7306505030,2010,0
7306505050,1220,0
7306505050,2010,0
7306505070,1220,0
7306505070,2010,0
7306611000,1220,0
7306611000,2010,0
7306613000,1220,0
7306613000,2010,0
7306615000,1220,0
7306615000,2010,0
7306617030,1220,0
7306617030,2010,0
7306617060,1220,0
7306617060,2010,0
7306691000,1220,0
7306691000,2010,0
7306693000,1220,0
7306693000,2010,0
7306695000,1220,0
7306695000,2010,0
7306697030,1220,0
7306697030,2010,0
7306697060,1220,0
7306697060,2010,0
7306901000,1220,0
7306901000,2010,0
7306905000,1220,0
7306905000,2010,0
7307110030,1220,0.114353178
7307110030,2010,0.9497634512
7307110045,1220,1
7307110045,2010,0
7307110060,1220,0.8320958183
7307110060,2010,0.9096729195
7307193040,1220,0.9499678146
7307193040,2010,0.9965170162
7307193060,1220,0.960268218
7307193060,2010,0.9594973756
7307193070,1220,0.7768817204
7307193070,2010,0.9976273759
7307193085,1220,0.4006386809
7307193085,2010,0.2605958718
7307199030,1220,0.5661338832
7307199030,2010,0.9429124188
7307199040,1220,0.7047530383
7307199040,2010,0
7307199060,1220,0.3624521788
7307199060,2010,0.9423620104
7307199080,1220,0.6172672396
7307199080,2010,0.9784293561
7307211000,1220,0.06109441677
7307211000,2010,0.9544659053
7307215000,1220,0.7193852206
7307215000,2010,0.9136677256
7307221000,1220,0
7307221000,2010,0
7307225000,1220,0.7589138515
7307225000,2010,0.7751755276
7307230030,1220,1
7307230030,2010,0
7307230090,1220,0.6833431123
7307230090,2010,0.9183920449
7307290030,1220,0.3781727584
7307290030,2010,0.7961648299
7307290090,1220,0.781054578
7307290090,2010,0.8152730692
7307911000,1220,0.906644821
7307911000,2010,0.8678372869
7307913000,1220,0.6809854209
7307913000,2010,0.4746663178
7307915010,1220,0.8085983843
7307915010,2010,0.01510865264
7307915030,1220,0.5020487666
7307915030,2010,0.5844486891
7307915050,1220,0.9568045201
7307915050,2010,0.3160379187
7307915070,1220,0.917996031
7307915070,2010,0.7962408797
7307923010,1220,0
7307923010,2010,0
7307923030,1220,0
7307923030,2010,0
7307929000,1220,0.8110226496
7307929000,2010,0.3056228879
7307933010,1220,1
7307933010,2010,0
7307933040,1220,0.5114471675
7307933040,2010,0.9983321161
7307936000,1220,1
7307936000,2010,0.4000214892
7307939010,1220,0.9428961529
7307939010,2010,0
7307939040,1220,0.9151692145
7307939040,2010,0.8773902552
7307939060,1220,0.9931265638
7307939060,2010,0.504095309
7307991000,1220,0.8001305933
7307991000,2010,0.305995472
7307993000,1220,0.8158178395
7307993000,2010,0.5989835501
7307995015,1220,0.802027034
7307995015,2010,0.96115745
7307995045,1220,0.8558844892
7307995045,2010,0.7271600788
7307995060,1220,0.6365678289
7307995060,2010,0.9292546371
7308100000,1220,0
7308100000,2010,0
7308200020,1220,0
7308200020,2010,0
7308200090,1220,0
7308200090,2010,0
7308301000,1220,0
7308301000,2010,0
7308305015,1220,0
7308305015,2010,0
7308305025,1220,0
7308305025,2010,0
7308305050,1220,0
7308305050,2010,0
7308400000,1220,0
7308400000,2010,0
7308903000,1220,0
7308903000,2010,0
7308906000,1220,0
7308906000,2010,0
7308907000,1220,0
7308907000,2010,0
7308909530,1220,0
7308909530,2010,0
7308909560,1220,0
7308909560,2010,0
7308909590,1220,0
7308909590,2010,0
7309000030,1220,0
7309000030,2010,0
7309000090,1220,0
7309000090,2010,0
7310100005,1220,0
7310100005,2010,0
7310100015,1220,0
7310100015,2010,0
7310100090,1220,0
7310100090,2010,0
7310210025,1220,0
7310210025,2010,0
7310210050,1220,0
7310210050,2010,0
7310290020,1220,0
7310290020,2010,0
7310290030,1220,0
7310290030,2010,0
7310290055,1220,0
7310290055,2010,0
7310290065,1220,0
7310290065,2010,0
7311000030,1220,0
7311000030,2010,0
7311000060,1220,0
7311000060,2010,0
7311000090,1220,0
7311000090,2010,0
7312100500,1220,0
7312100500,2010,0
7312101030,1220,0
7312101030,2010,0
7312101050,1220,0
7312101050,2010,0
7312101070,1220,0
7312101070,2010,0
7312102000,1220,0
7312102000,2010,0
7312103005,1220,0
7312103005,2010,0
7312103010,1220,0
7312103010,2010,0
7312103012,1220,0
7312103012,2010,0
7312103020,1220,0
7312103020,2010,0
7312103045,1220,0
7312103045,2010,0
7312103065,1220,0
7312103065,2010,0
7312103070,1220,0
7312103070,2010,0
7312103074,1220,0
7312103074,2010,0
7312103080,1220,0
7312103080,2010,0
7312105000,1220,0
7312105000,2010,0
7312106030,1220,0
7312106030,2010,0
7312106060,1220,0
7312106060,2010,0
7312107000,1220,0
7312107000,2010,0
7312108000,1220,0
7312108000,2010,0
7312109030,1220,0
7312109030,2010,0
7312109060,1220,0
7312109060,2010,0
7312109090,1220,0
7312109090,2010,0
7312900000,1220,0
7312900000,2010,0
7313000000,1220,0
7313000000,2010,0
7314121000,1220,0
7314121000,2010,0
7314122000,1220,0
7314122000,2010,0
7314123000,1220,0
7314123000,2010,0
7314126000,1220,0
7314126000,2010,0
7314129000,1220,0
7314129000,2010,0
7314141000,1220,0
7314141000,2010,0
7314142000,1220,0
7314142000,2010,0
7314143000,1220,0
7314143000,2010,0
7314146000,1220,0
7314146000,2010,0
7314149000,1220,0
7314149000,2010,0
7314190100,1220,0
7314190100,2010,0
7314200000,1220,0
7314200000,2010,0
7314311000,1220,0
7314311000,2010,0
7314315010,1220,0
7314315010,2010,0
7314315080,1220,0
7314315080,2010,0
7314390000,1220,0
7314390000,2010,0
7314410030,1220,0
7314410030,2010,0
7314410040,1220,0
7314410040,2010,0
7314410045,1220,0
7314410045,2010,0
7314410080,1220,0
7314410080,2010,0
7314420030,1220,0
7314420030,2010,0
7314420060,1220,0
7314420060,2010,0
7314493000,1220,0
7314493000,2010,0
7314496000,1220,0
7314496000,2010,0
7314500000,1220,0
7314500000,2010,0
7315110005,1220,0
7315110005,2010,0
7315110010,1220,0
7315110010,2010,0
7315110045,1220,0
7315110045,2010,0
7315110060,1220,0
7315110060,2010,0
7315120020,1220,0
7315120020,2010,0
7315120040,1220,0
7315120040,2010,0
7315120060,1220,0
7315120060,2010,0
7315120080,1220,0
7315120080,2010,0
7315190000,1220,0
7315190000,2010,0
7315201000,1220,0
7315201000,2010,0
7315205000,1220,0
7315205000,2010,0
7315810000,1220,0
7315810000,2010,0
7315821000,1220,0
7315821000,2010,0
7315823000,1220,0
7315823000,2010,0
7315825000,1220,0
7315825000,2010,0
7315827000,1220,0
7315827000,2010,0
7315891000,1220,1
7315891000,2010,0.9165795491
7315893000,1220,0
7315893000,2010,0
7315895000,1220,0.4615169766
7315895000,2010,0.6761431519
7315900000,1220,0.9723451113
7315900000,2010,0.1512401353
7316000000,1220,0
7316000000,2010,0
7317001000,1220,0
7317001000,2010,0
7317002000,1220,0
7317002000,2010,0
7317003000,1220,0
7317003000,2010,0
7317005501,1220,0
7317005501,2010,0
7317005502,1220,0
7317005502,2010,0
7317005503,1220,0
7317005503,2010,0
7317005505,1220,0
7317005505,2010,0
7317005507,1220,0
7317005507,2010,0
7317005508,1220,0
7317005508,2010,0
7317005511,1220,0
7317005511,2010,0
7317005518,1220,0
7317005518,2010,0
7317005519,1220,0
7317005519,2010,0
7317005520,1220,0
7317005520,2010,0
7317005530,1220,0
7317005530,2010,0
7317005540,1220,0
7317005540,2010,0
7317005550,1220,0
7317005550,2010,0
7317005560,1220,0
7317005560,2010,0
7317005570,1220,0
7317005570,2010,0
7317005580,1220,0
7317005580,2010,0
7317005590,1220,0
7317005590,2010,0
7317006530,1220,0
7317006530,2010,0
7317006560,1220,0
7317006560,2010,0
7317007500,1220,0
7317007500,2010,0
7318110000,1220,0.8639495424
7318110000,2010,0.3602822986
7318120000,1220,0.9722887347
7318120000,2010,0.979131142
7318130030,1220,0.8915515409
7318130030,2010,0
7318130060,1220,1
7318130060,2010,0.7777813902
7318141030,1220,0.960271909
7318141030,2010,0.3190745225
7318141060,1220,0.9913480289
7318141060,2010,0.6905507276
7318145020,1220,0.6113731207
7318145020,2010,0.793374359
7318145080,1220,0.9881913726
7318145080,2010,0.03686242935
7318152010,1220,0
7318152010,2010,0
7318152020,1220,0
7318152020,2010,0
7318152030,1220,0
7318152030,2010,0
7318152041,1220,0
7318152041,2010,0
7318152046,1220,0
7318152046,2010,0
7318152051,1220,0
7318152051,2010,0
7318152055,1220,0
7318152055,2010,0
7318152061,1220,0
7318152061,2010,0
7318152065,1220,0
7318152065,2010,0
7318152091,1220,0
7318152091,2010,0
7318152095,1220,0
7318152095,2010,0
7318154000,1220,0
7318154000,2010,0
7318155030,1220,0
7318155030,2010,0
7318155051,1220,0
7318155051,2010,0
7318155056,1220,0
7318155056,2010,0
7318155090,1220,0
7318155090,2010,0
7318156010,1220,0.6746236339
7318156010,2010,0.5976407024
7318156040,1220,0.8117671193
7318156040,2010,0.7639472248
7318156070,1220,0.8584442658
7318156070,2010,0.8169404658
7318156080,1220,0.923761386
7318156080,2010,0.7008106966
7318158020,1220,0.2902125815
7318158020,2010,0.8453477167
7318158030,1220,0.4677805954
7318158030,2010,0.8834177879
7318158045,1220,0.8288986819
7318158045,2010,0.4470605226
7318158055,1220,0.6689513826
7318158055,2010,0.9080605285
7318158066,1220,0.9969677902
7318158066,2010,0.821059097
7318158069,1220,0.2562118878
7318158069,2010,0.8540905431
7318158082,1220,0.7030310497
7318158082,2010,0.6383561046
7318158085,1220,0.8532235901
7318158085,2010,0.8722961543
7318160015,1220,0
7318160015,2010,0
7318160030,1220,0
7318160030,2010,0
7318160045,1220,0
7318160045,2010,0
7318160060,1220,0
7318160060,2010,0
7318160085,1220,0
7318160085,2010,0
7318190000,1220,0.5260743509
7318190000,2010,0.2647946093
7318210030,1220,0.6862303898
7318210030,2010,0
7318210090,1220,0.5238918309
7318210090,2010,0.8366187182
7318220000,1220,0
7318220000,2010,0
7318230000,1220,0
7318230000,2010,0
7318240000,1220,0.5261218259
7318240000,2010,0.6777759323
7318290000,1220,0.720134777
7318290000,2010,0.493668227
7319402010,1220,0
7319402010,2010,0
7319402050,1220,0.6704262487
7319402050,2010,0
7319403000,1220,0
7319403000,2010,0
7319405010,1220,0
7319405010,2010,0
7319405050,1220,0
7319405050,2010,0
7319901000,1220,0
7319901000,2010,0
7319909000,1220,0.4288331574
7319909000,2010,0.2130137319
7320103000,1220,0.8795763838
7320103000,2010,0.9906980549
7320106015,1220,0.9342962813
7320106015,2010,0.9694616742
7320106060,1220,0.9552416833
7320106060,2010,0.9898899203
7320109015,1220,0.8179553
7320109015,2010,0
7320109060,1220,0.8374841394
7320109060,2010,0.9402885392
7320201000,1220,0.8483458556
7320201000,2010,0.9684200878
7320205010,1220,0.6127178297
7320205010,2010,0.9818728068
7320205020,1220,0.8928732349
7320205020,2010,0.8442029728
7320205045,1220,0.4759540468
7320205045,2010,0.8212803666
7320205060,1220,0.8829339369
7320205060,2010,0.9062304386
7320901000,1220,0
7320901000,2010,0
7320905010,1220,1
7320905010,2010,1
7320905020,1220,0.8433915347
7320905020,2010,0.9276619385
7320905060,1220,0.9022093898
7320905060,2010,0.8608024108
7321111030,1220,0.98919601
7321111030,2010,0.9986244895
7321111060,1220,1
7321111060,2010,0.9550491867
7321113010,1220,0
7321113010,2010,0
7321113020,1220,0
7321113020,2010,0
7321113050,1220,0
7321113050,2010,0
7321116000,1220,0
7321116000,2010,0
7321120000,1220,0
7321120000,2010,0
7321190020,1220,0
7321190020,2010,0
7321190040,1220,0
7321190040,2010,0
7321190060,1220,0
7321190060,2010,0
7321190080,1220,0
7321190080,2010,0
7321811000,1220,0.9683980004
7321811000,2010,1
7321815000,1220,0
7321815000,2010,0
7321821000,1220,0.6674283973
7321821000,2010,1
7321825000,1220,0
7321825000,2010,0
7321890010,1220,0
7321890010,2010,0
7321890050,1220,0
7321890050,2010,0
7321901000,1220,0
7321901000,2010,0
7321902000,1220,0
7321902000,2010,0
7321904000,1220,0
7321904000,2010,0
7321905000,1220,0
7321905000,2010,0
7321906040,1220,0
7321906040,2010,0
7321906060,1220,0
7321906060,2010,0
7321906090,1220,0
7321906090,2010,0
7322110000,1220,0
7322110000,2010,0
7322190000,1220,0
7322190000,2010,0
7322900015,1220,0
7322900015,2010,0
7322900030,1220,0
7322900030,2010,0
7322900045,1220,0
7322900045,2010,0
7323100000,1220,0
7323100000,2010,0
7323911000,1220,0
7323911000,2010,0
7323915020,1220,0
7323915020,2010,0
7323915040,1220,0
7323915040,2010,0.7350928557
7323920020,1220,0
7323920020,2010,0
7323920040,1220,0
7323920040,2010,0
7323930015,1220,0
7323930015,2010,0
7323930035,1220,0
7323930035,2010,1
7323930045,1220,0.2979601192
7323930045,2010,0.9962208591
7323930060,1220,0.7999386379
7323930060,2010,0.9635497159
7323930080,1220,0.9664417238
7323930080,2010,0.9874012688
7323940010,1220,0
7323940010,2010,1
7323940021,1220,0
7323940021,2010,0.9102611254
7323940026,1220,1
7323940026,2010,1
7323940030,1220,0
7323940030,2010,0.9997651376
7323940040,1220,0
7323940040,2010,0.9538065807
7323940080,1220,0
7323940080,2010,0.996930531
7323991000,1220,0
7323991000,2010,0
7323993000,1220,0
7323993000,2010,1
7323995030,1220,0
7323995030,2010,0
7323995060,1220,0
7323995060,2010,0
7323997000,1220,1
7323997000,2010,1
7323999030,1220,1
7323999030,2010,1
7323999040,1220,0
7323999040,2010,0.1754747945
7323999080,1220,0.9969725635
7323999080,2010,0.99906251
7324100010,1220,0.7176171628
7324100010,2010,0.9996226837
7324100050,1220,0.9322519674
7324100050,2010,0.992944612
7324211000,1220,0
7324211000,2010,0
7324215000,1220,0
7324215000,2010,0
7324290000,1220,0
7324290000,2010,0
7324900000,1220,0
7324900000,2010,0
7325100010,1220,0
7325100010,2010,0
7325100020,1220,0
7325100020,2010,0
7325100025,1220,0
7325100025,2010,0
7325100030,1220,0
7325100030,2010,0
7325100035,1220,0
7325100035,2010,0
7325100080,1220,0
7325100080,2010,0
7325910000,1220,0.9868669126
7325910000,2010,0
7325991000,1220,0
7325991000,2010,0
7325995000,1220,0.9135015139
7325995000,2010,0.9720496812
7326110000,1220,0
7326110000,2010,0
7326190010,1220,0.8077903195
7326190010,2010,0.9952691395
7326190080,1220,0.9806795098
7326190080,2010,0.895644059
7326200010,1220,0.7384447288
7326200010,2010,0.9658048294
7326200020,1220,0.9978290964
7326200020,2010,0.9812401286
7326200030,1220,1
7326200030,2010,1
7326200040,1220,0.9335982964
7326200040,2010,0
7326200055,1220,1
7326200055,2010,1
7326200090,1220,0.9677188875
7326200090,2010,0.940643716
7326901000,1220,0
7326901000,2010,0
7326902500,1220,0
7326902500,2010,0
7326903500,1220,0.3649962431
7326903500,2010,0.3800501629
7326904500,1220,0
7326904500,2010,0
7326906000,1220,0.8068356569
7326906000,2010,0.9765295175
7326908605,1220,0.2205836857
7326908605,2010,0.8647200148
7326908610,1220,0.9024059711
7326908610,2010,0
7326908630,1220,0.8773839814
7326908630,2010,0.9133522673
7326908635,1220,0.9818356298
7326908635,2010,0.9590210498
7326908645,1220,1
7326908645,2010,1
7326908660,1220,0.8697273609
7326908660,2010,0.6277974274
7326908675,1220,0.8086227797
7326908675,2010,0.8480986426
7326908676,1220,1
7326908676,2010,0.9785578138
7326908677,1220,0.9742801276
7326908677,2010,0.9988759341
7326908688,1220,0.9060537388
7326908688,2010,0.8634160211
7401000000,1220,0
7401000000,2010,0
7402000000,1220,0
7402000000,2010,0
7403110000,1220,0.9963984008
7403110000,2010,1
7403120000,1220,1
7403120000,2010,0
7403130000,1220,0
7403130000,2010,0
7403190000,1220,1
7403190000,2010,1
7403210000,1220,1
7403210000,2010,1
7403220000,1220,0.978892147
7403220000,2010,0.6534435262
7403290110,1220,1
7403290110,2010,1
7403290180,1220,0.796210471
7403290180,2010,0
7404003020,1220,0
7404003020,2010,0
7404003045,1220,0
7404003045,2010,0
7404003055,1220,0
7404003055,2010,0
7404003065,1220,0
7404003065,2010,0
7404003090,1220,0
7404003090,2010,0
7404006020,1220,0
7404006020,2010,0
7404006045,1220,0
7404006045,2010,0
7404006055,1220,0
7404006055,2010,0
7404006065,1220,0
7404006065,2010,0
7404006090,1220,0
7404006090,2010,0
7405001000,1220,0
7405001000,2010,0
7405006030,1220,0
7405006030,2010,0
7405006050,1220,0
7405006050,2010,0
7406100000,1220,0
7406100000,2010,0
7406200000,1220,0
7406200000,2010,0
7407101500,1220,1
7407101500,2010,0.9869988101
7407103000,1220,0.9901252007
7407103000,2010,0.9992315886
7407105010,1220,0.3897127615
7407105010,2010,0.7116147312
7407105050,1220,0.816310374
7407105050,2010,0.3208876463
7407211500,1220,1
7407211500,2010,1
7407213000,1220,1
7407213000,2010,0.9922415928
7407215000,1220,0
7407215000,2010,0
7407217000,1220,0
7407217000,2010,0.7637152449
7407219000,1220,0.9186018059
7407219000,2010,0.9885617138
7407291610,1220,0
7407291610,2010,0
7407291680,1220,0
7407291680,2010,0
7407293400,1220,0
7407293400,2010,0
7407293800,1220,0.8975135387
7407293800,2010,0.9888705246
7407294000,1220,1
7407294000,2010,1
7407295000,1220,0.3809960255
7407295000,2010,0.9994568986
7408113000,1220,0.9997536382
7408113000,2010,1
7408116000,1220,0.9997536881
7408116000,2010,1
7408190030,1220,0.05512197472
7408190030,2010,0.6897114273
7408190060,1220,0.999792561
7408190060,2010,0.9706040319
7408210000,1220,0
7408210000,2010,1
7408221000,1220,0
7408221000,2010,0.8381845528
7408225000,1220,0
7408225000,2010,0.8420992519
7408291000,1220,1
7408291000,2010,0
7408295000,1220,0.1269456172
7408295000,2010,0.9738395031
7409111000,1220,1
7409111000,2010,0.9963486213
7409115010,1220,1
7409115010,2010,0.2569684192
7409115050,1220,0.869347989
7409115050,2010,0.9783073441
7409191000,1220,0.9940597584
7409191000,2010,0.02398085594
7409195000,1220,1
7409195000,2010,1
7409199000,1220,0.8804913717
7409199000,2010,0.4905996734
7409210010,1220,0.9882276265
7409210010,2010,0.986986376
7409210050,1220,1
7409210050,2010,1
7409210075,1220,0.8011170811
7409210075,2010,0.9649379016
7409210090,1220,1
7409210090,2010,0.9535853256
7409290010,1220,0.822146484
7409290010,2010,1
7409290050,1220,0.8816236639
7409290050,2010,1
7409290075,1220,0
7409290075,2010,1
7409290090,1220,0.1650270714
7409290090,2010,0.9047344917
7409311000,1220,0
7409311000,2010,0
7409315000,1220,0
7409315000,2010,1
7409319000,1220,0
7409319000,2010,0.9730792688
7409391030,1220,0
7409391030,2010,0
7409391060,1220,0
7409391060,2010,0
7409395000,1220,0
7409395000,2010,1
7409399030,1220,0
7409399030,2010,0
7409399060,1220,0
7409399060,2010,0
7409400000,1220,1
7409400000,2010,0.9817537975
7409901030,1220,1
7409901030,2010,0
7409901060,1220,0
7409901060,2010,0.9210832953
7409905030,1220,0
7409905030,2010,0
7409905060,1220,0
7409905060,2010,0
7409909030,1220,0
7409909030,2010,0
7409909060,1220,1
7409909060,2010,1
7410110000,1220,1
7410110000,2010,0.998793473
7410120030,1220,0
7410120030,2010,1
7410120060,1220,0
7410120060,2010,0.5892274154
7410213020,1220,0
7410213020,2010,0
7410213040,1220,0.497387858
7410213040,2010,0
7410213060,1220,0
7410213060,2010,0
7410216000,1220,1
7410216000,2010,0
7410220000,1220,0
7410220000,2010,0
7411101030,1220,0.9992394204
7411101030,2010,0.9856669824
7411101090,1220,0.9984366478
7411101090,2010,0.9190840209
7411105000,1220,0.7489522791
7411105000,2010,0.9004957638
7411211000,1220,0.951692835
7411211000,2010,0.9865251376
7411215000,1220,0.2085695307
7411215000,2010,1
7411220000,1220,0.5136929461
7411220000,2010,0.995263182
7411291000,1220,0.3782469499
7411291000,2010,0.9723498071
7411295000,1220,0.7591181625
7411295000,2010,0.6302796789
7412100000,1220,0.9049096173
7412100000,2010,0.9594383481
7412200015,1220,0.9877223511
7412200015,2010,0.08250684004
7412200025,1220,0.88486283
7412200025,2010,0.9777746816
7412200035,1220,0.8297962305
7412200035,2010,0.6447188521
7412200045,1220,0.7196295707
7412200045,2010,0.9806339996
7412200065,1220,0
7412200065,2010,1
7412200085,1220,0.4516348774
7412200085,2010,0.9553308112
7412200090,1220,0.9728244372
7412200090,2010,0.9224378971
7413001000,1220,0.7652504164
7413001000,2010,0.7404382973
7413005000,1220,0.7265096403
7413005000,2010,0.9603407348
7413009000,1220,0.9033470668
7413009000,2010,0.6841399577
7415100000,1220,1
7415100000,2010,0.9085881891
7415210000,1220,0.5381348616
7415210000,2010,0.6861169821
7415290000,1220,0.9389270359
7415290000,2010,0.9420349641
7415330500,1220,1
7415330500,2010,0.9949750379
7415331000,1220,1
7415331000,2010,0
7415338010,1220,0.5162918059
7415338010,2010,0.6554564404
7415338050,1220,0.7219412516
7415338050,2010,0.8500694543
7415390000,1220,0.8941534023
7415390000,2010,0.9412336734
7418100002,1220,0
7418100002,2010,1
7418100004,1220,0
7418100004,2010,0.9949473587
7418100019,1220,0
7418100019,2010,0
7418100021,1220,0
7418100021,2010,0
7418100023,1220,0
7418100023,2010,0.6736879577
7418100025,1220,0.8480977506
7418100025,2010,1
7418100051,1220,0
7418100051,2010,1
7418100053,1220,0
7418100053,2010,0.927002777
7418100055,1220,0
7418100055,2010,0.7808983105
7418201000,1220,0.8034668208
7418201000,2010,0.7493076586
7418205000,1220,0
7418205000,2010,0.9941885198
7419200010,1220,0
7419200010,2010,0
7419200050,1220,0
7419200050,2010,0
7419800300,1220,0
7419800300,2010,0
7419800660,1220,0
7419800660,2010,0
7419800680,1220,0.9823096656
7419800680,2010,0.4454070085
7419800900,1220,0.08209731268
7419800900,2010,0.5299414178
7419801500,1220,0
7419801500,2010,0
7419801600,1220,0.5711238998
7419801600,2010,0.4350437018
7419801700,1220,0
7419801700,2010,0
7419803000,1220,0.19111578
7419803000,2010,0.5774849713
7419805010,1220,0
7419805010,2010,0
7419805050,1220,0
7419805050,2010,0
7501100000,1220,0
7501100000,2010,0
7501200000,1220,0
7501200000,2010,0
7502100000,1220,0
7502100000,2010,0
7502200000,1220,0
7502200000,2010,0
7503000000,1220,0
7503000000,2010,0
7504000010,1220,0
7504000010,2010,0
7504000050,1220,0
7504000050,2010,0
7505111000,1220,0
7505111000,2010,1
7505113000,1220,0
